Date,Flight,Scheduled Time,E/A Time,Delay,Scheduled Ha Block,Ha Block,From,To,Gate Nr.,Local Total
2026-04-07,AY1545,2026-04-08 01:20:00,2026-04-08 01:15:00,-5.0,2026-04-08 01:27:00,2026-04-08 01:22:00,2026-04-08 01:41:00,2026-04-08 01:44:00,A69 ,48.0
2026-04-07,AY1549,2026-04-08 05:35:00,2026-04-08 05:15:00,-20.0,2026-04-08 05:41:00,2026-04-08 05:21:00,2026-04-08 05:39:00,2026-04-08 05:40:00,A51 ,26.0
2026-04-07,AZ148,2026-04-07 15:35:00,2026-04-07 15:35:00,0.0,2026-04-07 15:42:00,2026-04-07 15:42:00,2026-04-07 15:55:00,2026-04-07 15:57:00,A51 ,6.0
2026-04-07,AZ154,2026-04-08 02:05:00,2026-04-08 01:56:00,-9.0,2026-04-08 02:09:00,2026-04-08 02:00:00,2026-04-08 02:15:00,2026-04-08 02:17:00,A56 ,41.0
2026-04-07,AZ156,2026-04-07 17:45:00,2026-04-07 17:59:00,14.0,2026-04-07 17:50:00,2026-04-07 18:04:00,2026-04-07 18:24:00,2026-04-07 18:27:00,A43 ,31.0
2026-04-07,AZ160,2026-04-08 01:00:00,2026-04-08 00:45:00,-15.0,2026-04-08 01:03:00,2026-04-08 00:48:00,2026-04-08 01:12:00,2026-04-08 01:15:00,A60 ,60.0
2026-04-07,BA384,2026-04-07 17:05:00,2026-04-07 16:51:00,-14.0,2026-04-07 17:12:00,2026-04-07 16:58:00,2026-04-07 17:31:00,2026-04-07 17:34:00,B32 A,34.0
2026-04-07,BA386,2026-04-07 21:25:00,2026-04-07 21:07:00,-18.0,2026-04-07 21:30:00,2026-04-07 21:12:00,2026-04-07 21:32:00,2026-04-07 21:37:00,B14 A,122.0
2026-04-07,BA390,2026-04-08 02:10:00,2026-04-08 01:46:00,-24.0,2026-04-08 02:16:00,2026-04-08 01:52:00,2026-04-08 02:11:00,2026-04-08 02:14:00,B9  A,72.0
2026-04-07,BT601,2026-04-07 15:55:00,2026-04-07 16:02:00,7.0,2026-04-07 16:01:00,2026-04-07 16:08:00,2026-04-07 16:20:00,2026-04-07 16:28:00,A59 ,30.0
2026-04-07,CX275,2026-04-07 15:25:00,2026-04-07 15:25:00,0.0,2026-04-07 15:32:00,2026-04-07 15:32:00,2026-04-07 15:47:00,2026-04-07 16:23:00,B17 A,303.0
2026-04-07,DL140,2026-04-07 14:40:00,2026-04-07 13:58:00,-42.0,2026-04-07 14:48:00,2026-04-07 14:06:00,2026-04-07 14:29:00,2026-04-07 14:56:00,B28 A,199.0
2026-04-07,EI630,2026-04-07 16:40:00,2026-04-07 16:57:00,17.0,2026-04-07 16:46:00,2026-04-07 17:03:00,2026-04-07 17:36:00,2026-04-07 17:45:00,B17 A,138.0
2026-04-07,EK181,2026-04-08 02:30:00,2026-04-08 02:32:00,2.0,2026-04-08 02:35:00,2026-04-08 02:37:00,2026-04-08 02:52:00,2026-04-08 03:26:00,B31 A,276.0
2026-04-07,ET750,2026-04-07 14:05:00,2026-04-07 14:10:00,5.0,2026-04-07 14:11:00,2026-04-07 14:16:00,2026-04-07 14:37:00,2026-04-07 15:16:00,B29 A,405.0
2026-04-07,FB407,2026-04-08 02:45:00,2026-04-08 03:36:00,51.0,2026-04-08 02:51:00,2026-04-08 03:42:00,2026-04-08 03:57:00,2026-04-08 03:59:00,A55 ,54.0
2026-04-07,GQ800,2026-04-07 20:05:00,2026-04-07 20:26:00,21.0,2026-04-07 20:12:00,2026-04-07 20:33:00,2026-04-07 20:43:00,2026-04-07 20:44:00,A45 ,39.0
2026-04-07,HV9102,2026-04-08 05:15:00,2026-04-08 04:51:00,-24.0,2026-04-08 05:21:00,2026-04-08 04:57:00,2026-04-08 05:14:00,2026-04-08 05:17:00,B29 A,89.0
2026-04-07,IB1299,2026-04-07 21:45:00,2026-04-07 21:27:00,-18.0,2026-04-07 21:49:00,2026-04-07 21:31:00,2026-04-07 21:45:00,2026-04-07 21:49:00,A47 ,33.0
2026-04-07,IB597,2026-04-07 18:25:00,2026-04-07 18:04:00,-21.0,2026-04-07 18:28:00,2026-04-07 18:07:00,2026-04-07 18:20:00,2026-04-07 18:28:00,A42 ,68.0
2026-04-07,IB601,2026-04-08 02:00:00,2026-04-08 01:48:00,-12.0,2026-04-08 02:05:00,2026-04-08 01:53:00,2026-04-08 02:20:00,2026-04-08 02:26:00,A53 ,111.0
2026-04-07,IB603,2026-04-08 05:30:00,2026-04-08 05:07:00,-23.0,2026-04-08 05:36:00,2026-04-08 05:13:00,2026-04-08 05:31:00,2026-04-08 05:35:00,A47 ,81.0
2026-04-07,JU270,2026-04-07 16:05:00,2026-04-07 16:11:00,6.0,2026-04-07 16:10:00,2026-04-07 16:16:00,2026-04-07 16:28:00,2026-04-07 16:30:00,B27 A,17.0
2026-04-07,KM420,2026-04-08 02:15:00,2026-04-08 02:01:00,-14.0,2026-04-08 02:21:00,2026-04-08 02:07:00,2026-04-08 02:28:00,2026-04-08 02:33:00,A55 ,130.0
2026-04-07,KM422,2026-04-07 16:15:00,2026-04-07 16:01:00,-14.0,2026-04-07 16:22:00,2026-04-07 16:08:00,2026-04-07 16:17:00,2026-04-07 16:20:00,A45 ,37.0
2026-04-07,LH1004,2026-04-07 14:45:00,2026-04-07 14:44:00,-1.0,2026-04-07 14:51:00,2026-04-07 14:50:00,2026-04-07 15:06:00,2026-04-07 15:12:00,A43 ,7.0
2026-04-07,LH2282,2026-04-07 14:55:00,2026-04-07 14:52:00,-3.0,2026-04-07 15:01:00,2026-04-07 14:58:00,2026-04-07 15:09:00,2026-04-07 15:11:00,A47 ,6.0
2026-04-07,LO231,2026-04-08 05:35:00,2026-04-08 06:02:00,27.0,2026-04-08 05:41:00,2026-04-08 06:08:00,2026-04-08 06:28:00,2026-04-08 06:30:00,A49 ,49.0
2026-04-07,LO235,2026-04-07 16:25:00,2026-04-07 16:23:00,-2.0,2026-04-07 16:31:00,2026-04-07 16:29:00,2026-04-07 16:48:00,2026-04-07 16:50:00,A43 ,49.0
2026-04-07,LX780,2026-04-07 21:15:00,2026-04-07 21:14:00,-1.0,2026-04-07 21:21:00,2026-04-07 21:20:00,2026-04-07 21:35:00,2026-04-07 21:45:00,A43 ,69.0
2026-04-07,LX786,2026-04-07 15:50:00,2026-04-07 15:59:00,9.0,2026-04-07 15:54:00,2026-04-07 16:03:00,2026-04-07 16:21:00,2026-04-07 16:27:00,A55 ,20.0
2026-04-07,LX788,2026-04-08 01:35:00,2026-04-08 01:30:00,-5.0,2026-04-08 01:40:00,2026-04-08 01:35:00,2026-04-08 01:48:00,2026-04-08 01:51:00,A43 ,31.0
2026-04-07,OS291,2026-04-07 16:05:00,2026-04-07 16:07:00,2.0,2026-04-07 16:10:00,2026-04-07 16:12:00,2026-04-07 16:24:00,2026-04-07 16:27:00,A57 ,19.0
2026-04-07,OS295,2026-04-07 23:45:00,2026-04-07 23:41:00,-4.0,2026-04-07 23:51:00,2026-04-07 23:47:00,2026-04-08 00:02:00,2026-04-08 00:13:00,A47 ,35.0
2026-04-07,OS297,2026-04-08 02:10:00,2026-04-08 02:13:00,3.0,2026-04-08 02:16:00,2026-04-08 02:19:00,2026-04-08 02:31:00,2026-04-08 02:36:00,A45 ,45.0
2026-04-07,OU4456,2026-04-08 02:50:00,2026-04-08 03:15:00,25.0,2026-04-08 02:56:00,2026-04-08 03:21:00,2026-04-08 03:38:00,2026-04-08 03:41:00,A65 ,59.0
2026-04-07,QS1000,2026-04-07 15:10:00,2026-04-07 14:55:00,-15.0,2026-04-07 15:17:00,2026-04-07 15:02:00,2026-04-07 15:19:00,2026-04-07 15:20:00,A55 ,7.0
2026-04-07,QS1002,2026-04-08 01:45:00,2026-04-08 02:11:00,26.0,2026-04-08 01:50:00,2026-04-08 02:16:00,2026-04-08 02:34:00,2026-04-08 02:35:00,A59 ,27.0
2026-04-07,RJ141,2026-04-07 22:15:00,2026-04-07 22:18:00,3.0,2026-04-07 22:20:00,2026-04-07 22:23:00,2026-04-07 22:38:00,2026-04-07 22:48:00,B30 A,110.0
2026-04-07,SK1589,2026-04-08 01:15:00,2026-04-08 01:08:00,-7.0,2026-04-08 01:21:00,2026-04-08 01:14:00,2026-04-08 01:30:00,2026-04-08 01:32:00,A49 ,86.0
2026-04-07,SK1593,2026-04-07 21:35:00,2026-04-07 21:38:00,3.0,2026-04-07 21:38:00,2026-04-07 21:41:00,2026-04-07 21:57:00,2026-04-07 21:59:00,A50 ,44.0
2026-04-07,SK1595,2026-04-08 01:30:00,2026-04-08 01:33:00,3.0,2026-04-08 01:35:00,2026-04-08 01:38:00,2026-04-08 01:51:00,2026-04-08 01:53:00,A51 ,40.0
2026-04-07,SK4743,2026-04-07 17:40:00,2026-04-07 17:29:00,-11.0,2026-04-07 17:47:00,2026-04-07 17:36:00,2026-04-07 17:49:00,2026-04-07 18:07:00,A45 ,60.0
2026-04-07,SK593,2026-04-07 16:40:00,2026-04-07 16:38:00,-2.0,2026-04-07 16:48:00,2026-04-07 16:46:00,2026-04-07 16:59:00,2026-04-07 17:03:00,A53 ,53.0
2026-04-07,SK597,2026-04-08 02:50:00,2026-04-08 03:01:00,11.0,2026-04-08 02:55:00,2026-04-08 03:06:00,2026-04-08 03:21:00,2026-04-08 03:24:00,A57 ,41.0
2026-04-07,SN204,2026-04-07 12:00:00,2026-04-07 11:39:00,-21.0,2026-04-07 12:05:00,2026-04-07 11:44:00,2026-04-07 12:03:00,2026-04-07 12:27:00,B14 A,58.0
2026-04-07,SN2094,2026-04-07 20:15:00,2026-04-07 21:22:00,67.0,2026-04-07 20:21:00,2026-04-07 21:28:00,2026-04-07 21:48:00,2026-04-07 21:52:00,B7  A,69.0
2026-04-07,SN2096,2026-04-08 03:00:00,2026-04-08 03:48:00,48.0,2026-04-08 03:05:00,2026-04-08 03:53:00,2026-04-08 04:14:00,2026-04-08 04:18:00,B7  A,71.0
2026-04-07,SN2104,2026-04-07 15:55:00,2026-04-07 16:36:00,41.0,2026-04-07 16:03:00,2026-04-07 16:44:00,2026-04-07 17:04:00,2026-04-07 17:05:00,B28 A,12.0
2026-04-07,SN2184,2026-04-07 15:30:00,2026-04-07 15:27:00,-3.0,2026-04-07 15:34:00,2026-04-07 15:31:00,2026-04-07 15:50:00,2026-04-07 15:51:00,B34 A,10.0
2026-04-07,SN2260,2026-04-08 02:45:00,2026-04-08 02:44:00,-1.0,2026-04-08 02:48:00,2026-04-08 02:47:00,2026-04-08 02:58:00,2026-04-08 03:00:00,A70 ,37.0
2026-04-07,SN2268,2026-04-07 15:25:00,2026-04-07 15:21:00,-4.0,2026-04-07 15:28:00,2026-04-07 15:24:00,2026-04-07 15:42:00,2026-04-07 15:44:00,A48 ,6.0
2026-04-07,SN2284,2026-04-08 03:05:00,2026-04-08 02:49:00,-16.0,2026-04-08 03:12:00,2026-04-08 02:56:00,2026-04-08 03:06:00,2026-04-08 03:09:00,A50 ,32.0
2026-04-07,SN229,2026-04-07 12:00:00,2026-04-07 12:06:00,6.0,2026-04-07 12:06:00,2026-04-07 12:12:00,2026-04-07 12:39:00,2026-04-07 13:03:00,B28 A,20.0
2026-04-07,SN2294,2026-04-08 02:50:00,2026-04-08 02:46:00,-4.0,2026-04-08 02:54:00,2026-04-08 02:50:00,2026-04-08 03:05:00,2026-04-08 03:09:00,A64 ,41.0
2026-04-07,SN2318,2026-04-08 03:00:00,2026-04-08 03:12:00,12.0,2026-04-08 03:03:00,2026-04-08 03:15:00,2026-04-08 03:38:00,2026-04-08 03:39:00,A60 ,31.0
2026-04-07,SN2324,2026-04-07 15:40:00,2026-04-07 16:18:00,38.0,2026-04-07 15:45:00,2026-04-07 16:23:00,2026-04-07 16:46:00,2026-04-07 16:48:00,A52 ,18.0
2026-04-07,SN2556,2026-04-08 03:10:00,2026-04-08 03:23:00,13.0,2026-04-08 03:14:00,2026-04-08 03:27:00,2026-04-08 03:45:00,2026-04-08 03:48:00,A69 ,47.0
2026-04-07,SN2582,2026-04-07 20:05:00,2026-04-07 20:57:00,52.0,2026-04-07 20:09:00,2026-04-07 21:01:00,2026-04-07 21:26:00,2026-04-07 21:29:00,A49 ,70.0
2026-04-07,SN2588,2026-04-08 03:10:00,2026-04-08 03:03:00,-7.0,2026-04-08 03:14:00,2026-04-08 03:07:00,2026-04-08 03:26:00,2026-04-08 03:30:00,A62 ,58.0
2026-04-07,SN2608,2026-04-07 17:10:00,2026-04-07 17:27:00,17.0,2026-04-07 17:13:00,2026-04-07 17:30:00,2026-04-07 17:48:00,2026-04-07 17:54:00,A46 ,43.0
2026-04-07,SN2610,2026-04-07 19:45:00,2026-04-07 19:39:00,-6.0,2026-04-07 19:48:00,2026-04-07 19:42:00,2026-04-07 20:03:00,2026-04-07 20:04:00,A44 ,22.0
2026-04-07,SN2618,2026-04-08 05:35:00,2026-04-08 05:28:00,-7.0,2026-04-08 05:38:00,2026-04-08 05:31:00,2026-04-08 05:43:00,2026-04-08 05:46:00,A52 ,52.0
2026-04-07,SN2624,2026-04-07 19:50:00,2026-04-07 19:41:00,-9.0,2026-04-07 19:54:00,2026-04-07 19:45:00,2026-04-07 20:03:00,2026-04-07 20:05:00,A48 ,8.0
2026-04-07,SN2630,2026-04-07 15:15:00,2026-04-07 15:05:00,-10.0,2026-04-07 15:17:00,2026-04-07 15:07:00,2026-04-07 15:26:00,2026-04-07 15:30:00,A56 ,7.0
2026-04-07,SN2644,2026-04-07 20:10:00,2026-04-07 20:12:00,2.0,2026-04-07 20:13:00,2026-04-07 20:15:00,2026-04-07 20:30:00,2026-04-07 20:35:00,A54 ,49.0
2026-04-07,SN2646,2026-04-07 23:15:00,2026-04-07 23:23:00,8.0,2026-04-07 23:18:00,2026-04-07 23:26:00,2026-04-07 23:44:00,2026-04-07 23:46:00,A54 ,35.0
2026-04-07,SN2650,2026-04-08 02:55:00,2026-04-08 02:56:00,1.0,2026-04-08 02:58:00,2026-04-08 02:59:00,2026-04-08 03:10:00,2026-04-08 03:11:00,A42 ,23.0
2026-04-07,SN2652,2026-04-08 06:10:00,2026-04-08 05:55:00,-15.0,2026-04-08 06:13:00,2026-04-08 05:58:00,2026-04-08 06:07:00,2026-04-08 06:08:00,A58 ,9.0
2026-04-07,SN2714,2026-04-07 19:45:00,2026-04-07 19:56:00,11.0,2026-04-07 19:49:00,2026-04-07 20:00:00,2026-04-07 20:22:00,2026-04-07 20:24:00,A46 ,53.0
2026-04-07,SN2722,2026-04-08 01:30:00,2026-04-08 01:26:00,-4.0,2026-04-08 01:33:00,2026-04-08 01:29:00,2026-04-08 01:48:00,2026-04-08 01:50:00,A44 ,34.0
2026-04-07,SN2726,2026-04-07 15:20:00,2026-04-07 15:55:00,35.0,2026-04-07 15:23:00,2026-04-07 15:58:00,2026-04-07 16:34:00,2026-04-07 16:36:00,A42 ,24.0
2026-04-07,SN2730,2026-04-07 17:15:00,2026-04-07 17:16:00,1.0,2026-04-07 17:20:00,2026-04-07 17:21:00,2026-04-07 17:40:00,2026-04-07 17:42:00,A40 ,24.0
2026-04-07,SN2732,2026-04-08 04:30:00,2026-04-08 04:25:00,-5.0,2026-04-08 04:33:00,2026-04-08 04:28:00,2026-04-08 04:39:00,2026-04-08 04:41:00,A66 ,35.0
2026-04-07,SN278,2026-04-07 12:40:00,2026-04-07 12:35:00,-5.0,2026-04-07 12:46:00,2026-04-07 12:41:00,2026-04-07 13:04:00,2026-04-07 13:33:00,B31 A,62.0
2026-04-07,SN2810,2026-04-07 20:20:00,2026-04-07 20:07:00,-13.0,2026-04-07 20:24:00,2026-04-07 20:11:00,2026-04-07 20:24:00,2026-04-07 20:26:00,A40 ,33.0
2026-04-07,SN2812,2026-04-08 03:15:00,2026-04-08 03:16:00,1.0,2026-04-08 03:18:00,2026-04-08 03:19:00,2026-04-08 03:31:00,2026-04-08 03:32:00,A68 ,34.0
2026-04-07,SN2826,2026-04-08 03:05:00,2026-04-08 03:09:00,4.0,2026-04-08 03:09:00,2026-04-08 03:13:00,2026-04-08 03:35:00,2026-04-08 03:38:00,A40 ,68.0
2026-04-07,SN2900,2026-04-07 10:40:00,2026-04-07 11:00:00,20.0,2026-04-07 10:44:00,2026-04-07 11:04:00,2026-04-07 11:13:00,2026-04-07 11:34:00,B32 A,49.0
2026-04-07,SN2902,2026-04-07 18:05:00,2026-04-07 18:06:00,1.0,2026-04-07 18:08:00,2026-04-07 18:09:00,2026-04-07 18:29:00,2026-04-07 18:34:00,A54 ,51.0
2026-04-07,SN2906,2026-04-08 02:55:00,2026-04-08 02:52:00,-3.0,2026-04-08 03:00:00,2026-04-08 02:57:00,2026-04-08 03:15:00,2026-04-08 03:17:00,A61 ,56.0
2026-04-07,SN3126,2026-04-08 01:00:00,2026-04-08 01:35:00,35.0,2026-04-08 01:03:00,2026-04-08 01:38:00,2026-04-08 02:02:00,2026-04-08 02:05:00,A58 ,68.0
2026-04-07,SN3132,2026-04-08 01:35:00,2026-04-08 01:50:00,15.0,2026-04-08 01:39:00,2026-04-08 01:54:00,2026-04-08 02:12:00,2026-04-08 02:14:00,A46 ,34.0
2026-04-07,SN3146,2026-04-07 18:00:00,2026-04-07 18:01:00,1.0,2026-04-07 18:03:00,2026-04-07 18:04:00,2026-04-07 18:15:00,2026-04-07 18:18:00,A58 ,24.0
2026-04-07,SN3148,2026-04-07 21:45:00,2026-04-07 22:03:00,18.0,2026-04-07 21:49:00,2026-04-07 22:07:00,2026-04-07 22:25:00,2026-04-07 22:27:00,A55 ,59.0
2026-04-07,SN3150,2026-04-08 03:20:00,2026-04-08 03:24:00,4.0,2026-04-08 03:26:00,2026-04-08 03:30:00,2026-04-08 03:47:00,2026-04-08 03:50:00,A53 ,59.0
2026-04-07,SN3154,2026-04-07 17:10:00,2026-04-07 17:11:00,1.0,2026-04-07 17:13:00,2026-04-07 17:14:00,2026-04-07 17:30:00,2026-04-07 17:31:00,A44 ,38.0
2026-04-07,SN3160,2026-04-08 06:15:00,2026-04-08 06:14:00,-1.0,2026-04-08 06:19:00,2026-04-08 06:18:00,2026-04-08 06:50:00,2026-04-08 06:53:00,A55 ,59.0
2026-04-07,SN3170,2026-04-07 20:10:00,2026-04-07 20:00:00,-10.0,2026-04-07 20:14:00,2026-04-07 20:04:00,2026-04-07 20:31:00,2026-04-07 20:34:00,A56 ,85.0
2026-04-07,SN3176,2026-04-07 19:25:00,2026-04-07 20:22:00,57.0,2026-04-07 19:28:00,2026-04-07 20:25:00,2026-04-07 20:45:00,2026-04-07 20:48:00,A42 ,79.0
2026-04-07,SN3182,2026-04-08 03:20:00,2026-04-08 03:28:00,8.0,2026-04-08 03:24:00,2026-04-08 03:32:00,2026-04-08 03:56:00,2026-04-08 04:01:00,A46 ,65.0
2026-04-07,SN3184,2026-04-08 06:15:00,2026-04-08 06:17:00,2.0,2026-04-08 06:18:00,2026-04-08 06:20:00,2026-04-08 06:42:00,2026-04-08 06:46:00,A50 ,90.0
2026-04-07,SN3202,2026-04-07 21:20:00,2026-04-07 21:31:00,11.0,2026-04-07 21:24:00,2026-04-07 21:35:00,2026-04-07 22:05:00,2026-04-07 22:08:00,A64 ,94.0
2026-04-07,SN3208,2026-04-07 15:40:00,2026-04-07 15:29:00,-11.0,2026-04-07 15:43:00,2026-04-07 15:32:00,2026-04-07 15:44:00,2026-04-07 15:48:00,A54 ,18.0
2026-04-07,SN3344,2026-04-08 03:15:00,2026-04-08 03:05:00,-10.0,2026-04-08 03:20:00,2026-04-08 03:10:00,2026-04-08 03:27:00,2026-04-08 03:30:00,A59 ,35.0
2026-04-07,SN358,2026-04-07 13:15:00,2026-04-07 13:10:00,-5.0,2026-04-07 13:20:00,2026-04-07 13:15:00,2026-04-07 13:26:00,2026-04-07 13:59:00,B38 A,143.0
2026-04-07,SN3598,2026-04-07 22:15:00,2026-04-07 22:49:00,34.0,2026-04-07 22:18:00,2026-04-07 22:52:00,2026-04-07 23:15:00,2026-04-07 23:17:00,A58 ,61.0
2026-04-07,SN3618,2026-04-07 22:30:00,2026-04-07 22:42:00,12.0,2026-04-07 22:33:00,2026-04-07 22:45:00,2026-04-07 23:04:00,2026-04-07 23:06:00,A52 ,57.0
2026-04-07,SN3632,2026-04-07 16:30:00,2026-04-07 16:25:00,-5.0,2026-04-07 16:33:00,2026-04-07 16:28:00,2026-04-07 16:46:00,2026-04-07 16:56:00,A60 ,5.0
2026-04-07,SN3634,2026-04-07 17:55:00,2026-04-07 17:54:00,-1.0,2026-04-07 17:58:00,2026-04-07 17:57:00,2026-04-07 18:25:00,2026-04-07 18:27:00,A56 ,8.0
2026-04-07,SN3668,2026-04-07 20:50:00,2026-04-07 20:43:00,-7.0,2026-04-07 20:54:00,2026-04-07 20:47:00,2026-04-07 21:18:00,2026-04-07 21:20:00,A55 ,29.0
2026-04-07,SN3676,2026-04-07 15:35:00,2026-04-07 15:16:00,-19.0,2026-04-07 15:39:00,2026-04-07 15:20:00,2026-04-07 15:43:00,2026-04-07 15:44:00,A50 ,14.0
2026-04-07,SN369,2026-04-07 12:05:00,2026-04-07 12:21:00,16.0,2026-04-07 12:10:00,2026-04-07 12:26:00,2026-04-07 12:45:00,2026-04-07 13:25:00,B37 A,64.0
2026-04-07,SN3704,2026-04-08 00:20:00,2026-04-08 00:30:00,10.0,2026-04-08 00:24:00,2026-04-08 00:34:00,2026-04-08 01:00:00,2026-04-08 01:05:00,A42 ,103.0
2026-04-07,SN3708,2026-04-07 14:40:00,2026-04-07 14:22:00,-18.0,2026-04-07 14:44:00,2026-04-07 14:26:00,2026-04-07 14:37:00,2026-04-07 14:39:00,A40 ,7.0
2026-04-07,SN3712,2026-04-08 01:40:00,2026-04-08 02:03:00,23.0,2026-04-08 01:43:00,2026-04-08 02:06:00,2026-04-08 02:25:00,2026-04-08 02:27:00,A54 ,54.0
2026-04-07,SN3722,2026-04-07 21:55:00,2026-04-07 22:25:00,30.0,2026-04-07 21:58:00,2026-04-07 22:28:00,2026-04-07 22:56:00,2026-04-07 22:59:00,A66 ,76.0
2026-04-07,SN3728,2026-04-08 02:55:00,2026-04-08 02:58:00,3.0,2026-04-08 02:58:00,2026-04-08 03:01:00,2026-04-08 03:26:00,2026-04-08 03:29:00,A44 ,54.0
2026-04-07,SN3732,2026-04-07 15:35:00,2026-04-07 15:23:00,-12.0,2026-04-07 15:38:00,2026-04-07 15:26:00,2026-04-07 15:48:00,2026-04-07 15:49:00,A46 ,35.0
2026-04-07,SN3734,2026-04-07 19:50:00,2026-04-07 19:36:00,-14.0,2026-04-07 19:57:00,2026-04-07 19:43:00,2026-04-07 20:08:00,2026-04-07 20:09:00,A50 ,32.0
2026-04-07,SN3736,2026-04-08 01:25:00,2026-04-08 01:24:00,-1.0,2026-04-08 01:28:00,2026-04-08 01:27:00,2026-04-08 01:54:00,2026-04-08 01:56:00,A66 ,43.0
2026-04-07,SN3738,2026-04-08 06:10:00,2026-04-08 05:57:00,-13.0,2026-04-08 06:14:00,2026-04-08 06:01:00,2026-04-08 06:16:00,2026-04-08 06:18:00,A46 ,77.0
2026-04-07,SN3772,2026-04-07 18:35:00,2026-04-07 18:44:00,9.0,2026-04-07 18:38:00,2026-04-07 18:47:00,2026-04-07 19:18:00,2026-04-07 19:21:00,A40 ,32.0
2026-04-07,SN3782,2026-04-08 06:30:00,2026-04-08 06:23:00,-7.0,2026-04-08 06:34:00,2026-04-08 06:27:00,2026-04-08 06:58:00,2026-04-08 08:03:00,A61 ,88.0
2026-04-07,SN3784,2026-04-08 06:40:00,2026-04-08 06:28:00,-12.0,2026-04-08 06:44:00,2026-04-08 06:32:00,2026-04-08 08:12:00,2026-04-08 08:22:00,A45 ,113.0
2026-04-07,SN3802,2026-04-07 23:00:00,2026-04-07 22:57:00,-3.0,2026-04-07 23:03:00,2026-04-07 23:00:00,2026-04-07 23:22:00,2026-04-07 23:24:00,A48 ,38.0
2026-04-07,SN3812,2026-04-07 23:15:00,2026-04-07 23:01:00,-14.0,2026-04-07 23:18:00,2026-04-07 23:04:00,2026-04-07 23:26:00,2026-04-07 23:28:00,A40 ,63.0
2026-04-07,SN3820,2026-04-08 06:40:00,2026-04-08 06:51:00,11.0,2026-04-08 06:46:00,2026-04-08 06:57:00,2026-04-08 08:22:00,2026-04-08 08:26:00,A65 ,88.0
2026-04-07,SN3894,2026-04-08 05:30:00,2026-04-08 05:18:00,-12.0,2026-04-08 05:36:00,2026-04-08 05:24:00,2026-04-08 05:42:00,2026-04-08 05:43:00,B32 A,15.0
2026-04-07,SQ304,2026-04-07 14:25:00,2026-04-07 14:41:00,16.0,2026-04-07 14:32:00,2026-04-07 14:48:00,2026-04-07 15:04:00,2026-04-07 15:35:00,B14 A,235.0
2026-04-07,TB1012,2026-04-07 19:40:00,2026-04-07 19:30:00,-10.0,2026-04-07 19:46:00,2026-04-07 19:36:00,2026-04-07 20:00:00,2026-04-07 20:02:00,A53 ,51.0
2026-04-07,TB1243,2026-04-08 05:20:00,2026-04-08 04:59:00,-21.0,2026-04-08 05:25:00,2026-04-08 05:04:00,2026-04-08 05:19:00,2026-04-08 05:21:00,A69 ,20.0
2026-04-07,TB1412,2026-04-07 18:30:00,2026-04-07 18:27:00,-3.0,2026-04-07 18:35:00,2026-04-07 18:32:00,2026-04-07 18:50:00,2026-04-07 18:55:00,A59 ,19.0
2026-04-07,TB1752,2026-04-07 22:45:00,2026-04-07 22:46:00,1.0,2026-04-07 22:48:00,2026-04-07 22:49:00,2026-04-07 23:14:00,2026-04-07 23:20:00,A67 ,108.0
2026-04-07,TB2042,2026-04-08 02:10:00,2026-04-08 04:12:00,122.0,2026-04-08 02:15:00,2026-04-08 04:17:00,2026-04-08 04:35:00,2026-04-08 04:42:00,B27 A,170.0
2026-04-07,TB2524,2026-04-07 09:20:00,2026-04-07 09:35:00,15.0,2026-04-07 09:25:00,2026-04-07 09:40:00,2026-04-07 09:57:00,2026-04-07 10:03:00,B7  A,149.0
2026-04-07,TB2612,2026-04-08 04:35:00,2026-04-08 04:33:00,-2.0,2026-04-08 04:40:00,2026-04-08 04:38:00,2026-04-08 04:55:00,2026-04-08 05:01:00,B38 A,156.0
2026-04-07,TB2634,2026-04-08 01:45:00,2026-04-08 01:28:00,-17.0,2026-04-08 01:51:00,2026-04-08 01:34:00,2026-04-08 01:50:00,2026-04-08 01:57:00,B5  A,185.0
2026-04-07,TB2662,2026-04-08 04:55:00,2026-04-08 04:35:00,-20.0,2026-04-08 04:59:00,2026-04-08 04:39:00,2026-04-08 05:00:00,2026-04-08 05:04:00,B40 A,144.0
2026-04-07,TB3042,2026-04-08 04:20:00,2026-04-08 04:14:00,-6.0,2026-04-08 04:26:00,2026-04-08 04:20:00,2026-04-08 05:06:00,2026-04-08 05:13:00,B9  A,178.0
2026-04-07,TB3102,2026-04-08 01:45:00,2026-04-08 01:57:00,12.0,2026-04-08 01:50:00,2026-04-08 02:02:00,2026-04-08 02:21:00,2026-04-08 02:31:00,B11 A,141.0
2026-04-07,TB3202,2026-04-07 21:35:00,2026-04-07 21:29:00,-6.0,2026-04-07 21:40:00,2026-04-07 21:34:00,2026-04-07 21:45:00,2026-04-07 21:46:00,B5  A,40.0
2026-04-07,TG934,2026-04-07 14:15:00,2026-04-07 14:27:00,12.0,2026-04-07 14:23:00,2026-04-07 14:35:00,2026-04-07 14:55:00,2026-04-07 15:30:00,B11 A,259.0
2026-04-07,TK1937,2026-04-07 16:55:00,2026-04-07 17:19:00,24.0,2026-04-07 17:03:00,2026-04-07 17:27:00,2026-04-07 17:46:00,2026-04-07 18:03:00,B30 A,168.0
